Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),18:55,21:25,02h 30m,INR 145,20 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),19:20,21:10,01h 50m,INR 111,44 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),19:35,21:35,02h 00m,INR 108,44 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 2472,Garuda Premium,20:00,22:00,02h 00m,INR 1212,25 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),20:05,21:50,01h 45m,INR 145,30 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),20:20,22:45,02h 25m,INR 111,39 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),20:30,22:40,02h 10m,INR 129,21 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 409,Super Express Non AC Seater Air Bus (2+2),20:30,22:15,01h 45m,INR 145,24 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 560,Super Express Non AC Seater Air Bus (2+2),20:35,22:10,01h 35m,INR 134,33 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 1200,Super Express Non AC Seater Air Bus (2+2),20:41,22:35,01h 54m,INR 134,39 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),20:50,23:00,02h 10m,INR 111,48 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,21:05,22:50,01h 45m,INR 155,41 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),21:10,23:25,02h 15m,INR 111,40 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 586,Super Express Non AC Seater Air Bus (2+2),21:15,22:50,01h 35m,INR 129,24 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),21:51,23:55,02h 04m,INR 108,41 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 407,Super Express Non AC Seater Air Bus (2+2),22:00,23:25,01h 25m,INR 145,8 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),22:05,00:00,01h 55m,INR 111,45 Seats available,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),22:25,23:59,01h 34m,INR 145,22 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,INR 900,4 Seats available,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,INR 700,25 Seats available,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,INR 900,4 Seats available,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
FAST LINE BUS,A/C Sleeper (2+1),23:15,06:15,07h 00m,INR 2699,34 Seats available,New,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,INR 700,25 Seats available,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
